[1837]
-1152,987
-1604,-300
-975,1299
-525,-1210
-1327,-37
819,-518
192,246
610,-1812
-1619,-1488
-803,1490
65,297
965,-1759
1151,1521
-334,1968
-1191,360
1647,417
800,743
-1244,-196
121,423
492,128
-1003,-737
-1194,-257
1151,-1009
1234,-1890
-224,1455
-1095,-423
1235,441
1544,1031
-1858,-1003
112,-1486
-786,1598
-1486,-1699
512,258
-388,239
1174,-295
285,66
-649,-1583
-1285,1107
-1230,-1076
-1540,-654
-814,-1369
437,-702
1950,-1106
-1092,-716
1853,811
783,995
-513,1566
-1364,-1776
-1653,-1007
-1694,608
-1874,-1285
322,-1016
1755,-548
1041,1286
1481,973
-386,-1348
168,1889
826,-628
-453,-973
1847,-572
-1980,-983
1355,1016
1380,1079
779,-732
162,489
672,740
415,1516
1444,-187
163,-813
-1615,-1692
1949,1959
27,323
-327,1043
767,359
466,1755
506,-672
-615,3
-499,1964
1123,1635
-466,675
-910,-749
-999,73
-509,729
-234,1350
-468,794
970,-162
-275,-185
538,815
-1471,-1696
245,-156
1419,624
-1399,-897
889,322
998,-1799
1664,-1752
404,409
1047,-336
-1382,936
-1757,-189
370,871
479,1689
1217,-1934
-486,-1956
3,-255
-141,1464
291,323
1449,-1588
1095,1524
-42,1670
1465,-922
-327,106
-963,-207
-37,1698
-227,-1996
-1404,421
643,1011
-1667,-1908
-203,-394
1915,-1148
-597,-601
-191,961
356,236
-1362,1558
1376,499
-685,999
-55,951
198,1327
-887,1638
1202,686
1372,1780
-1213,-1150
1978,1143
-1648,-1366
-1690,-710
-940,-1291
692,794
-93,-1789
-919,1452
-1111,-658
-928,-1288
-756,1906
-353,-1676
71,-1256
734,1162
326,-293
-648,-487
-749,-1618
-1556,-234
1224,-1307
1919,121
1612,1680
276,-1742
1446,1420
1382,703
-1767,1229
-320,-427
-724,1263
-1802,870
504,-1298
-1750,-1787
-1676,561
-1175,456
-1653,1708
1442,749
1621,-1188
1167,-1418
1819,-600
483,-1087
-25,-607
336,161
136,528
-1883,1545
1965,101
1892,1521
443,-1269
667,1231
1501,-1679
-334,-539
899,-417
-977,988
412,1679
-511,-793
-1631,1378
173,393
-924,-1742
245,712
888,144
-397,249
1337,-1884
-599,-1994
-766,-1570
1798,-831
1736,1013
-1848,-1153
1755,-1760
-776,168
-79,-650
394,297
-812,-314
-403,972
-249,1652
135,1585
1322,925
1549,-1452
1709,-936
-891,1697
1362,978
-1837,553
728,1676
1225,1299
-1782,-474
514,1892
-492,1216
-7,76
1422,-342
902,963
-694,550
1226,1060
366,139
1676,-475
-668,897
582,-364
-940,-481
173,-1082
-729,-820
-288,-1069
406,1779
573,506
-802,-1902
1512,-373
-1556,-1579
-860,-1192
196,1027
-1734,1916
-1837,-921
1724,-746
700,1141
608,-1582
-1361,1487
1843,-1373
592,-1899
1846,1233
435,-1359
1888,482
1655,874
336,-1035
1566,1940
-1726,-1580
1115,-1276
-1880,237
-1636,1587
1654,-1065
-1366,-45
-394,-596
-1737,1889
-288,-346
-1242,-430
982,309
1454,-705
1345,1598
1825,1506
-1923,-134
-1499,160
1494,-521
-1743,-503
1008,595
-1760,761
-1739,-653
-1263,-284
1891,852
-1548,-512
-418,-1100
-1217,825
1266,-1224
-13,1285
-1882,1512
-894,158
-356,852
-810,1884
-858,-613
1210,-273
557,-1754
-491,766
1314,1284
-924,1199
1835,197
1829,-1877
-1661,-1927
-784,-1837
-243,-484
193,-74
-1152,1700
-749,1732
1254,880
-1059,274
1362,-1375
223,-862
-815,-785
-1783,641
309,1697
1202,-1856
-247,-1198
-286,-727
-1498,-357
379,238
-1840,-1047
-1004,-1972
1422,234
1936,-821
1896,310
-76,-837
725,-156
1333,-1081
1956,1650
-912,-1024
692,1913
536,-1103
708,953
-1008,-1422
-728,-1901
1862,-956
-253,240
-193,1274
-1456,1343
43,890
-52,408
-363,930
-1010,-1641
1948,769
-1589,1128
172,608
578,-206
1641,-1797
-337,-620
1223,185
172,-265
-1712,186
-336,-73
-1867,-845
-1878,-920
-923,145
-1777,-1822
754,-689
901,-1889
1582,1621
311,-279
492,-86
1578,-1483
668,-401
-1789,1062
-1969,-318
-966,754
-13,-318
-337,1889
-1298,939
-388,-1942
1578,-1119
-512,796
719,-1057
1463,-1838
-187,-1210
1622,1306
529,1738
1409,661
64,1937
1295,-804
-610,840
-804,1917
-1719,-1053
-628,-1217
433,-1717
284,-1486
-1397,-48
621,-1044
-450,537
-1149,-1387
1241,1470
-692,941
964,-241
-704,-453
1062,-1003
1814,-1530
-913,-1004
1369,-1720
376,-1717
1353,-976
445,-1240
567,-1565
1306,-1269
599,-1831
1482,-1141
-156,-897
-1516,384
-1440,990
-530,1467
-837,-1215
-1183,-101
1032,1811
1636,-1642
-1388,1387
1381,616
1806,1963
-753,1543
83,48
868,-1060
479,1496
-1921,-1102
259,-1920
944,-1188
1246,-592
56,-676
1357,202
-457,1780
1503,1248
894,-670
355,-968
631,1565
-1538,929
-141,1995
-163,-32
-706,-797
-748,-365
-999,840
-1846,1275
-1737,-1529
-349,752
1202,-308
-1771,-477
881,-1138
965,-663
729,1502
-1348,858
1129,1034
1568,-589
-1888,104
1278,524
1681,-1134
553,556
-761,-1685
-15,1430
-819,988
1934,-1284
744,-985
922,-1487
1017,27
1124,1170
1818,-967
1651,-1789
-999,-1613
492,-564
407,623
1920,1745
500,-928
1089,1930
321,922
-1351,94
-267,-505
-825,1433
1826,814
1617,1462
-704,1710
-1431,-1664
-1531,-1727
694,196
-777,-1490
-829,-413
1220,-477
924,529
1336,1481
609,1335
678,309
-807,1577
-1491,-1693
826,-1159
-471,1050
-634,-1135
-109,1693
887,-1721
860,752
-1342,1650
-308,1438
-1928,-1807
-1947,-351
-304,-1815
-1651,-1475
148,-571
1671,1735
334,508
-266,839
-635,-362
1071,-1898
792,-111
1340,1909
-606,-1321
-580,-1331
634,-37
1914,-1428
-423,-1843
132,1698
-312,-938
-1464,-1175
26,114
948,214
973,-1928
603,1477
1690,-117
-1486,1112
354,1259
1990,-1923
-413,-549
-794,-1217
-194,-1283
1442,-34
620,-1069
-1537,1738
1599,776
1511,1863
1467,877
1349,-1395
-1547,-526
469,670
-623,1706
698,1388
-755,1327
916,-531
1724,1642
-1208,66
-906,-797
-1662,619
955,-1720
-714,1869
-1832,-1572
-475,1106
-206,1086
-33,100
-1692,-1887
901,-569
372,-1570
-431,-596
-386,-1921
-154,1768
-866,1594
483,-165
1764,541
-643,241
689,-877
-894,-212
989,182
586,814
1222,-1258
-382,-837
-751,1632
-209,-1769
-490,1734
-1436,736
-1445,-1397
45,-1311
-821,-349
-325,-840
-1397,1142
-1902,-1689
-1913,1891
1412,-1165
444,-709
1529,468
1441,1734
-1889,921
-210,428
462,1803
1402,-585
1953,-1877
-965,-1982
1724,-314
-439,1173
-771,484
-1837,541
615,1036
192,673
-1050,636
1219,483
-1008,-1339
1237,-203
-1410,-1005
-27,-152
-426,552
475,1885
-685,-1599
-279,-1673
1744,903
1539,964
-1554,-821
-1608,-1323
952,-403
185,-1083
-446,1278
-779,-1701
112,36
1175,1850
34,-1893
679,1668
-855,-724
-422,-387
1806,-517
1934,-420
-1708,-1123
1198,1721
-472,438
926,-491
1927,689
793,104
1904,-299
-420,1569
-281,1054
-308,527
416,-1299
1740,850
-1173,-1558
-1658,1970
-1447,923
-586,1543
191,-1981
1919,812
1132,736
-1990,-950
847,474
1123,120
1527,-1128
-1975,1874
-1274,1564
-1019,1831
-240,1472
1350,-1403
1681,-1422
-1444,1351
-607,-669
932,-1338
1055,1755
733,133
-1403,381
1528,-1764
1149,45
-124,-828
57,729
-1574,17
1038,-1148
239,592
-1821,944
-219,994
-1674,-1819
-1207,-1971
273,1928
1060,-245
-1139,-972
1671,973
762,504
10,-806
1345,-1099
1525,-126
-656,-1778
-858,-1270
1693,-1850
1471,129
1706,-384
489,1936
663,-988
-151,1155
903,-303
791,-482
-160,1035
-1252,-1993
-1124,649
865,1076
976,-1905
-1679,1654
-972,1370
585,-1183
-935,-628
-303,-1713
1127,455
-1698,-554
926,-1036
941,343
1827,-1157
924,538
-1803,-733
-1847,1434
-762,666
-660,1873
1568,1371
-1797,-901
1710,1482
1114,1432
-1121,1982
-578,661
420,1675
1582,-996
154,721
1548,-1632
-1590,-1037
1568,1485
1011,454
398,1770
123,-1045
-228,714
4,-227
184,-1540
-906,-1739
-537,-667
697,95
-6,-1712
-1039,1828
-1655,1962
1098,-804
1957,1620
-442,149
-1020,1058
1569,1772
-370,-703
-602,-833
-1791,922
-1805,1856
829,1579
1370,999
-1793,-1605
1446,1237
577,-777
1321,-823
1676,-1487
-1855,832
-378,-1722
260,123
-4,614
30,328
987,-274
1305,-1422
-1198,-1102
1464,-373
-931,405
-1020,167
383,-1284
1090,211
-1079,-1960
13,-1346
-719,-53
30,544
1620,421
-1252,-786
-115,-703
1642,204
-17,1532
-531,808
1130,-676
740,374
-394,1022
602,1633
-1717,-1123
1745,1650
910,-793
-1366,956
-1792,1656
1264,1023
-1053,-555
-1232,-656
-1314,-452
1619,1335
1741,1088
-223,697
-1390,278
705,1492
-990,-1842
-580,-1005
-969,-220
-1555,-159
982,123
1946,-1931
1004,-1743
-1206,-1813
1799,-1053
-1157,1170
-1311,-974
473,-1114
1421,-231
-1358,-1746
346,-1692
-1782,-996
1875,-1686
-193,-1254
1229,-1341
1585,-1549
638,-190
372,924
1894,-1581
-942,654
1613,-91
305,-213
-1012,-1673
588,-1587
1880,-279
-1960,-1299
153,-1397
1774,1593
1050,1292
1789,593
-612,-1122
-1066,-1950
-516,-1527
1279,1736
308,-1261
476,1491
-1390,741
956,-1179
-456,-1915
-436,1071
-1547,450
831,1418
1194,-812
-462,1164
-1941,-279
625,1601
1190,-92
-151,1887
1739,1774
-311,-54
-1255,-1706
-355,1803
1773,-781
542,1448
1388,1082
60,1598
-1688,-839
1014,-1069
1595,-1400
1324,-1667
1997,1416
-358,468
447,1840
-977,1261
1646,-1612
-881,468
1283,1629
-2,-1098
1262,-800
-1958,1116
