[1148]
-1757,-853
651,875
-1788,519
1842,-1139
1117,897
1236,940
-972,1205
397,1757
1990,-823
253,-1638
-505,-1935
-1350,-1877
-530,195
644,1465
1821,-1753
1895,1156
-161,-1593
256,1329
-1664,-440
-174,846
1534,-563
-1213,-641
-71,-1425
-1842,-1890
-1547,-1674
-736,-1951
-72,1094
571,-190
1252,-1921
1418,1847
349,-1965
116,-313
109,-117
-1755,1468
188,827
-737,-1626
-560,-1127
1312,446
444,-219
693,-336
1999,112
963,1191
-1318,-943
-1209,-70
-1549,-317
1944,1086
1338,683
-763,-33
1296,-1397
-1111,78
-1415,1383
-1948,-133
1889,-379
740,-254
1965,1362
103,-1762
-417,1106
-1266,-1040
-1303,-1710
1778,1561
386,-1466
45,-1732
-761,-870
1855,1527
-1242,1605
-757,1852
-1424,-526
1814,428
-1581,-1778
1859,-1089
-1201,1671
1410,-1442
952,1474
1729,-1077
-805,-1749
891,283
-1155,-1045
-273,974
-838,998
-1549,1138
-731,625
1151,375
-1220,-1980
430,-1395
-1384,-682
169,481
-1485,-1895
225,-1323
-707,-1900
1971,1472
850,-857
1430,-1857
1185,735
-584,-1404
-1596,-1247
1431,1197
-886,88
-1533,-1588
-1843,-768
1184,-1362
961,1055
1052,-1543
-873,1027
-734,-265
536,-864
-597,-796
-844,509
1441,1645
1848,-809
-1719,1760
-548,-495
1933,734
-1297,-1246
96,1037
499,1944
1588,256
1095,1336
-1006,-101
-1681,992
-1321,-795
1704,586
0,-1722
262,-816
-1729,1889
494,772
1573,1158
-537,-1212
1692,1401
-1848,-173
-645,-747
118,1443
1348,-883
-1188,-977
-1019,114
666,-1659
1817,-49
1944,111
359,-923
1604,1641
-35,-116
26,-1870
95,1438
-1459,-1151
-268,-258
888,-1341
216,1275
1920,1228
-1558,-707
943,1482
-515,-342
-1073,-576
-1671,1456
-1806,-742
-1977,-993
-1758,-1469
-635,1845
1622,1317
-1362,915
66,-1052
1241,-551
-1982,1935
1407,-1787
1346,1553
-1081,445
-53,471
1101,733
987,1238
-632,623
-1205,-1937
-1571,-1214
-1744,1507
437,703
-857,1117
-17,-599
1428,-1459
1768,211
352,-1575
-930,653
291,1419
82,-1945
1865,292
521,-791
763,-1774
1453,-1192
1254,195
-533,-1986
723,-1642
1070,-487
-475,1125
1098,1769
-328,1430
234,1029
-1255,1085
802,1999
498,-975
1093,1453
-994,1635
-526,1418
1758,-1509
-874,870
-1565,913
1111,-715
-887,-562
-1741,-1567
1614,719
-1035,-601
348,137
-768,274
-1270,-1485
-1766,1304
1535,1012
852,738
-296,158
220,1289
1664,-733
-1832,-1760
-652,-562
-835,-1876
721,-1487
498,-1645
1002,-252
-1932,276
148,-463
-1573,1938
-1558,981
1163,397
1524,1675
376,-1429
1447,1141
-1923,1312
-237,1263
-1210,1928
734,610
-189,-1219
389,-1331
1484,-1290
-1345,-230
-173,-327
1076,-1938
1255,-1149
-548,1934
-1951,992
-1319,-810
-1523,-1453
-1381,1534
550,-1187
-1446,895
726,-1470
1448,79
1830,-523
-362,1223
-639,-369
-1087,-524
-872,-1004
1051,26
515,-266
1350,-665
-765,-576
-1147,1870
474,1790
388,715
-1637,-1451
-676,1644
1718,-467
-736,844
1123,748
-423,-1476
-327,-1946
511,-748
20,-1952
599,-7
-1351,284
-805,-1823
-447,1987
198,-1751
1264,-1321
1005,-1609
1299,1195
673,762
1078,-878
-620,-1194
-1976,1505
23,605
1699,-1861
1431,1521
1351,57
794,-980
-68,-57
-688,131
369,870
137,931
802,-1785
-744,435
-1712,-1192
-1820,-262
-1798,1549
-1145,1726
660,1989
-1379,1969
1670,-361
497,-1111
-1677,-221
-1192,999
1600,959
-1556,165
95,1495
1731,830
-340,-1850
-1378,-1952
-1038,-643
873,-628
-808,-173
1434,1792
256,1575
1462,1166
959,1233
1400,-1786
-1797,-1809
-1890,1045
1893,-980
262,-626
1640,251
-1684,-467
260,-753
-825,1913
1569,-1375
-998,601
1692,-546
-774,-357
592,471
1314,120
1518,1172
-86,-176
855,1895
-475,-573
-1176,381
-1926,1881
1578,996
-222,-1829
17,775
-275,-212
-947,-463
-1061,-175
1230,-1132
-1469,1136
-540,-556
641,1705
1035,510
801,-1184
-680,1281
1215,1289
344,-1730
-1721,386
669,-1642
989,-1319
-915,562
-534,-1655
413,1332
1267,562
179,1947
-750,-536
-487,1544
-946,-1168
-79,1207
529,429
-1004,578
1866,185
-975,-1490
1017,62
1625,-1855
-1455,-1333
-1494,-512
1787,1588
-1303,1471
-1018,-739
795,380
1361,-1657
1201,1305
-351,-1715
1080,-105
-111,-1561
-1318,-1212
1639,868
1432,1073
938,-1265
-1860,-1576
-803,-1571
1550,632
-934,-1123
-139,1752
970,1
733,-1632
-1773,-1922
1373,-219
1284,95
148,622
1474,-379
-134,-1155
-1764,-1536
869,-775
1404,-564
-1717,1540
-639,-733
131,1339
-1765,-1077
-1719,603
1327,-388
-1305,-1208
-1987,147
408,1329
-1543,-1203
-1023,863
-896,-377
-1543,-1359
-1971,1544
1430,-1383
766,1743
-1366,1738
-647,-1253
-500,-995
-672,1675
28,-1730
980,-1127
-1682,797
1218,252
1272,-38
318,-941
1018,-1158
-317,130
-880,-317
-723,213
-1901,-1376
-640,1289
-940,785
1054,241
-1600,1195
735,1590
-1928,-1003
1389,-743
609,-1361
-220,1232
1845,-1377
-1743,-174
1852,-770
1576,1798
-1776,781
-250,1078
1653,597
890,1283
-1782,-1131
648,-75
-911,-1078
647,841
581,79
1823,-1379
1290,-609
1909,-111
1495,1334
-975,-718
-180,948
1607,1282
-853,1418
945,1213
161,-637
-998,-848
-107,1688
762,348
-1383,1378
1215,84
1605,-1582
-1373,-906
488,1085
-1585,1655
-710,-292
-338,598
1510,1664
-1391,1622
-1636,1960
873,-1476
-1072,-371
826,-775
1278,647
-1468,1235
-1459,784
1890,661
-1756,-1914
-1301,-358
604,-87
1164,1714
-1807,-444
1438,-191
-893,-1822
1387,-449
354,-682
1788,1240
1695,-1917
729,1291
757,1760
688,196
1178,923
-599,236
-310,-1874
663,413
-1996,260
1283,-194
918,-963
1107,-1132
1726,1302
943,-1005
713,-1138
1543,-547
396,1960
1545,1582
1234,1873
1183,1609
449,-865
-60,909
529,1301
-439,942
-1004,362
1058,-1797
1633,1521
-1586,148
-1606,946
374,-401
1045,-1550
170,1051
1003,-1478
51,362
1342,793
-981,-564
-1256,1703
-1040,509
1459,9
1364,893
-1731,-1643
534,-4
-1874,-173
1024,780
1840,-471
370,-1020
-1235,-679
370,1521
26,-910
-1228,-1048
1761,-254
-1921,1425
732,1506
271,1850
1042,-204
666,558
1727,-1963
-809,1889
-755,112
857,-188
387,-267
-674,1489
105,1324
-352,-1313
-101,-1525
1949,-1151
1498,992
1483,-363
-672,-285
640,-932
267,-682
47,1539
1089,1560
1118,693
1649,1306
-1799,226
585,-824
-1416,-564
-875,615
965,-769
-1180,756
-954,1469
-161,-1251
-284,-1200
-1252,-1348
-1507,-1746
231,-134
1841,-1384
-838,1989
1696,-1691
943,1228
1319,-1080
1708,1955
-59,402
-611,-1847
652,998
865,-237
-414,-1254
901,1995
-1306,-1128
1264,-361
-400,-357
1138,-28
-983,1206
830,636
-1292,278
1160,302
-45,-1072
30,-1104
1674,-143
1600,-644
-230,-1267
812,362
9,1920
1112,-279
-1677,1180
-1958,-631
-539,785
1192,-1650
-449,36
1153,-1305
890,-612
-1781,-897
1782,1950
762,-1274
-523,1033
-855,1291
-375,553
550,-1558
1208,-1663
138,-1999
1856,1526
-452,603
-209,1119
-1599,-1217
-1228,-546
1993,-1255
-1041,-15
14,-1918
1764,-1417
-879,-1782
988,1241
496,1504
-1196,1628
494,-1944
317,-528
65,-749
1983,1193
751,977
1172,430
-360,-966
-192,713
1855,740
-176,-1850
-1463,1029
-717,-228
-393,928
-1169,1531
-641,769
-850,-597
-1131,-529
-1295,539
-228,-601
1896,-58
-430,527
1371,728
-1302,288
813,1191
-1358,-1213
-79,-345
1696,-121
380,68
-1893,1216
-1066,279
593,-1240
459,159
-767,172
-1218,1109
-523,-341
-709,1003
-481,620
-781,-860
-1508,-361
-1508,1875
-1780,687
1760,-1322
-940,1536
-1016,1018
1300,1095
112,-1627
1632,794
-812,-1519
1613,-1129
56,1172
-269,1295
950,1620
-592,-659
634,-551
-1421,-1482
1332,-1835
712,-345
-1821,-37
-77,-1430
882,-391
-429,1994
728,-823
-1033,-1566
924,-1741
-1104,1938
-826,-1125
-679,-1823
1489,-672
-499,967
-693,664
-735,-1110
-1217,483
-1894,-1311
-1000,952
741,-1073
-1377,1700
-1927,1774
1447,378
1864,1105
681,1440
820,-1941
-1634,1212
-1953,-1363
-105,402
-939,897
-140,-395
-665,713
-671,1879
731,1133
-1832,-190
-225,-1941
1341,-312
-186,971
-1445,-286
1916,1499
-1808,-799
589,129
960,712
867,-129
-1442,-1797
1849,-1820
1233,-144
1943,-695
-1105,-632
-147,1373
-1194,-1419
-1976,1110
1887,-1877
1795,-1140
866,1578
-722,1131
1824,-914
620,304
-808,-866
105,1155
709,-1100
100,-1707
369,-106
478,1598
1785,-1278
-1649,-380
1728,-1260
-713,-1839
700,-1349
-1476,1489
1052,-396
-168,862
-884,-1197
-1036,943
-304,-1367
738,811
-1658,698
-175,1491
413,-491
1858,-1159
14,-1095
-993,463
-1273,850
335,-581
-147,729
18,217
-166,525
555,-1096
-1873,-893
1935,706
1756,-1044
1860,733
1765,1147
-118,-1669
-1057,1825
-1257,-58
-1410,1379
1217,-703
-1676,1820
-425,-1193
-318,733
840,1476
-1324,-486
-83,141
-1057,-637
369,-1987
-306,-1588
-938,-1998
-320,192
759,297
1305,-293
1049,-858
-539,1121
-1592,-1704
237,1224
-1219,-1263
254,-1287
-244,804
1444,1860
-231,1326
1714,936
-222,-991
508,1350
1976,1723
-1093,1381
-929,1237
-1356,1653
-1219,513
-1568,546
-405,-438
214,-84
1688,-720
-339,788
1821,-1405
-1686,-1701
-382,1318
1444,705
-42,1436
-1645,991
-433,-1474
186,1990
1925,535
-1638,1602
-1041,776
-325,886
-1427,-1265
-159,-875
-896,-213
1218,-1832
35,209
1653,-1166
-740,592
331,1337
-1338,-1571
943,-64
188,591
-742,427
-1110,1981
337,-409
-1543,293
1155,-193
-1010,-1457
-1887,453
-1948,-520
-1825,538
-1501,1576
-1027,-1188
1299,743
-124,650
1224,-1450
-1213,291
739,-1386
-1036,-1134
871,246
20,-555
-1088,-531
1290,-1373
-1867,669
960,1745
-1717,-1328
1982,-1974
719,-1634
-472,-716
1322,1380
1990,-1421
246,1910
-615,-1093
531,208
1921,465
-737,1791
209,1955
1898,809
1072,1756
-251,1957
-1659,-1398
-1892,-1706
-254,-519
907,-1424
1839,-1275
1331,242
-997,410
-1152,508
-50,1954
631,-1251
634,1737
-451,1540
1069,1805
-1301,-1046
1855,996
1468,704
-175,336
-488,1222
1602,1996
-1265,732
995,1207
1437,-88
-536,-816
-1466,-883
433,-1891
1084,-1995
1670,-1142
742,-1246
-1437,133
-1082,-1158
-1448,-1427
1654,997
-98,684
1,53
1285,-1719
-676,1102
-1104,1504
1199,252
-519,-672
-1047,1667
-405,-318
635,-1080
1475,7
916,-1197
-1869,1334
-782,-1781
-416,545
1571,-486
-1084,1028
1128,952
-749,111
1030,1024
1252,-1616
-1028,-987
557,-524
-234,-527
1245,479
-925,1465
-253,-363
402,-237
349,-97
-1843,-1219
258,-7
